(1, 1.600012183189392e-06)
(2, 1.4998950064182281e-06)
(3, 4.00003045797348e-07)
(4, 4.00003045797348e-07)
(5, 2.998858690261841e-07)
(6, 4.00003045797348e-07)
(7, 3.0011869966983795e-07)
(8, 2.998858690261841e-07)
(9, 4.00003045797348e-07)
(10, 3.0011869966983795e-07)
(11, 3.0011869966983795e-07)
(12, 3.0011869966983795e-07)
(13, 5.00120222568512e-07)
(14, 8.00006091594696e-07)
(15, 2.00001522898674e-07)
(16, 5.00120222568512e-07)
(17, 6.998889148235321e-07)
(18, 3.0011869966983795e-07)
(19, 4.998873919248581e-07)
(20, 6.00004568696022e-07)
(21, 4.00003045797348e-07)
(22, 3.0011869966983795e-07)
(23, 5.00120222568512e-07)
(24, 6.00004568696022e-07)
(25, 8.00006091594696e-07)
(26, 4.00003045797348e-07)
(27, 5.00120222568512e-07)
(28, 6.00004568696022e-07)
(29, 4.998873919248581e-07)
(30, 2.998858690261841e-07)
(31, 6.00004568696022e-07)
(32, 6.998889148235321e-07)
(33, 4.00003045797348e-07)
(34, 4.998873919248581e-07)
(35, 7.00121745467186e-07)
(36, 3.9977021515369415e-07)
(37, 4.00003045797348e-07)
(38, 4.00003045797348e-07)
(39, 4.00003045797348e-07)
(40, 4.00003045797348e-07)
(41, 8.00006091594696e-07)
(42, 4.00003045797348e-07)
(43, 8.00006091594696e-07)
(44, 9.0012326836586e-07)
(45, 1.0998919606208801e-06)
(46, 4.00003045797348e-07)
(47, 8.00006091594696e-07)
(48, 6.998889148235321e-07)
(49, 4.998873919248581e-07)
(50, 6.00004568696022e-07)
(51, 5.00120222568512e-07)
(52, 4.00003045797348e-07)
(53, 5.00120222568512e-07)
(54, 4.00003045797348e-07)
(55, 4.00003045797348e-07)
(56, 5.00120222568512e-07)
(57, 4.998873919248581e-07)
(58, 5.00120222568512e-07)
(59, 4.998873919248581e-07)
(60, 4.00003045797348e-07)
(61, 4.00003045797348e-07)
(62, 4.00003045797348e-07)
(63, 3.0011869966983795e-07)
(64, 4.00003045797348e-07)
(65, 4.00003045797348e-07)
(66, 5.00120222568512e-07)
(67, 8.998904377222061e-07)
(68, 1.200009137392044e-06)
(69, 8.00006091594696e-07)
(70, 9.997747838497162e-07)
(71, 2.400018274784088e-06)
(72, 4.400033503770828e-06)
(73, 4.00003045797348e-07)
(74, 1.00000761449337e-06)
(75, 6.00004568696022e-07)
(76, 7.997732609510422e-07)
(77, 4.00003045797348e-07)
(78, 5.00120222568512e-07)
(79, 2.998858690261841e-07)
(80, 4.998873919248581e-07)
(81, 1.6998965293169022e-06)
(82, 1.200009137392044e-06)
(83, 4.998873919248581e-07)
(84, 6.00004568696022e-07)
(85, 6.998889148235321e-07)
(86, 6.00004568696022e-07)
(87, 4.00003045797348e-07)
(88, 4.00003045797348e-07)
(89, 4.00003045797348e-07)
(90, 4.00003045797348e-07)
(91, 4.00003045797348e-07)
(92, 4.998873919248581e-07)
(93, 6.00004568696022e-07)
(94, 5.00120222568512e-07)
(95, 9.0012326836586e-07)
(96, 4.00003045797348e-07)
(97, 4.00003045797348e-07)
(98, 7.00121745467186e-07)
(99, 5.00120222568512e-07)
(100, 2.998858690261841e-07)
(101, 4.00003045797348e-07)
(102, 4.00003045797348e-07)
(103, 6.998889148235321e-07)
(104, 5.00120222568512e-07)
(105, 4.00003045797348e-07)
(106, 7.00121745467186e-07)
(107, 1.00000761449337e-06)
(108, 2.600019797682762e-06)
(109, 4.998873919248581e-07)
(110, 6.998889148235321e-07)
(111, 1.400010660290718e-06)
(112, 6.00004568696022e-07)
(113, 4.00003045797348e-07)
(114, 3.0011869966983795e-07)
(115, 3.0011869966983795e-07)
(116, 4.00003045797348e-07)
(117, 4.00003045797348e-07)
(118, 4.00003045797348e-07)
