(1, 1.600012183189392e-06)
(2, 1.5499535948038101e-06)
(3, 1.1666367451349895e-06)
(4, 9.74978320300579e-07)
(5, 8.399598300457e-07)
(6, 7.666336993376414e-07)
(7, 6.999886993850981e-07)
(8, 6.499758455902338e-07)
(9, 6.22201090057691e-07)
(10, 5.899928510189056e-07)
(11, 5.636406554417177e-07)
(12, 5.416804924607277e-07)
(13, 5.38483548622865e-07)
(14, 5.5716373026371e-07)
(15, 5.333529164393742e-07)
(16, 5.312758730724454e-07)
(17, 5.411942872930976e-07)
(18, 5.278011990918053e-07)
(19, 5.263320513461766e-07)
(20, 5.300156772136688e-07)
(21, 5.238245995271774e-07)
(22, 5.136561495336619e-07)
(23, 5.130676309699598e-07)
(24, 5.166900033752123e-07)
(25, 5.280226469039917e-07)
(26, 5.230988160921977e-07)
(27, 5.222477570728019e-07)
(28, 5.250247860593455e-07)
(29, 5.241579793650528e-07)
(30, 5.166822423537572e-07)
(31, 5.193700593325399e-07)
(32, 5.250112735666335e-07)
(33, 5.212231454524127e-07)
(34, 5.205956232898376e-07)
(35, 5.257249410663332e-07)
(36, 5.22226198679871e-07)
(37, 5.189228702235866e-07)
(38, 5.157934011597382e-07)
(39, 5.128244176889077e-07)
(40, 5.100038833916187e-07)
(41, 5.170771079819377e-07)
(42, 5.14289630310876e-07)
(43, 5.209341991779416e-07)
(44, 5.295521325685761e-07)
(45, 5.422263509697384e-07)
(46, 5.3913453998773e-07)
(47, 5.44684998532559e-07)
(48, 5.479184134552876e-07)
(49, 5.469381885260952e-07)
(50, 5.479995161294937e-07)
(51, 5.470607064518274e-07)
(52, 5.442326745161644e-07)
(53, 5.434003641020577e-07)
(54, 5.40744858207526e-07)
(55, 5.381859161637046e-07)
(56, 5.37506171635219e-07)
(57, 5.368461930438092e-07)
(58, 5.36212986656304e-07)
(59, 5.355972986100084e-07)
(60, 5.33337394396464e-07)
(61, 5.311515854030359e-07)
(62, 5.290362863771377e-07)
(63, 5.254026738897203e-07)
(64, 5.234433047007769e-07)
(65, 5.215442237945703e-07)
(66, 5.212196177153876e-07)
(67, 5.268714209990715e-07)
(68, 5.36770505063674e-07)
(69, 5.405855135641237e-07)
(70, 5.471453602824892e-07)
(71, 5.732421618951878e-07)
(72, 6.263920416434606e-07)
(73, 6.232908225222809e-07)
(74, 6.283815899813497e-07)
(75, 6.280032296975454e-07)
(76, 6.30263361687723e-07)
(77, 6.272729679748609e-07)
(78, 6.256428045722155e-07)
(79, 6.215192990589746e-07)
(80, 6.199989002197981e-07)
(81, 6.333309697148241e-07)
(82, 6.402416790767414e-07)
(83, 6.385506635688873e-07)
(84, 6.380917814870676e-07)
(85, 6.388188065851436e-07)
(86, 6.383674782375957e-07)
(87, 6.356276571750641e-07)
(88, 6.329501047730446e-07)
(89, 6.303327220879244e-07)
(90, 6.277735034624736e-07)
(91, 6.252705314002195e-07)
(92, 6.239076711885307e-07)
(93, 6.236506485810844e-07)
(94, 6.223364951128655e-07)
(95, 6.252605664102655e-07)
(96, 6.22914133903881e-07)
(97, 6.206160814491744e-07)
(98, 6.214273637350725e-07)
(99, 6.202020390768244e-07)
(100, 6.169988773763179e-07)
(101, 6.148504037963282e-07)
(102, 6.127440571492793e-07)
(103, 6.13590123728641e-07)
(104, 6.124990669867167e-07)
(105, 6.104752953563418e-07)
(106, 6.113210165838026e-07)
(107, 6.149536016109948e-07)
(108, 6.333338441672149e-07)
(109, 6.321095647888446e-07)
(110, 6.327257406982508e-07)
(111, 6.396382174513361e-07)
(112, 6.392843455874495e-07)
(113, 6.371668119609883e-07)
(114, 6.342102495724695e-07)
(115, 6.313051056602726e-07)
(116, 6.293111223855923e-07)
(117, 6.273512242950944e-07)
(118, 6.254245448163e-07)
(119, 6.252109315715918e-07)
(120, 6.241685089965661e-07)
(121, 6.264472026223979e-07)
(122, 6.270510923178469e-07)
(123, 6.276432697365923e-07)
(124, 6.314536045876242e-07)
(125, 6.296020001173019e-07)
(126, 6.277797861941277e-07)
(127, 6.251979443266636e-07)
(128, 6.234386091819033e-07)
(129, 6.217065505510153e-07)
(130, 6.20001138975987e-07)
(131, 6.17557510961103e-07)
(132, 6.174245341257616e-07)
(133, 6.172935569420793e-07)
(134, 6.194024888881997e-07)
(135, 6.222217861149047e-07)
(136, 6.213239805005929e-07)
(137, 6.240880946173285e-07)
(138, 6.217388031275376e-07)
(139, 6.201435818517808e-07)
(140, 6.178560267601694e-07)
(141, 6.156009192585099e-07)
(142, 6.140826243749807e-07)
(143, 6.125855643849273e-07)
(144, 6.118045550667578e-07)
(145, 6.14481817545562e-07)
(146, 6.171224051958894e-07)
(147, 6.156454027510014e-07)
(148, 6.141883597986118e-07)
(149, 6.154354586697265e-07)
(150, 6.139992425839106e-07)
(151, 6.125820492277083e-07)
(152, 6.105263692964064e-07)
(153, 6.117647988539116e-07)
(154, 6.097396109978874e-07)
(155, 6.083864718675613e-07)
(156, 6.070506806748035e-07)
(157, 6.082796960309812e-07)
(158, 6.101268072482906e-07)
(159, 6.113210165838026e-07)
(160, 6.10626011621207e-07)
(161, 6.099396402606313e-07)
(162, 6.086437353565369e-07)
(163, 6.073637311261124e-07)
(164, 6.060993367033761e-07)
(165, 6.048502682736426e-07)
(166, 6.036162488611348e-07)
(167, 6.029951179812768e-07)
(168, 6.035732526686929e-07)
(169, 6.02959726865475e-07)
(170, 6.070607067907558e-07)
(171, 6.140370401199799e-07)
(172, 6.203515303516111e-07)
(173, 6.225460741905807e-07)
(174, 6.224165253084282e-07)
(175, 6.222884569849286e-07)
(176, 6.221618439832871e-07)
(177, 6.220366616370314e-07)
(178, 6.202268257234874e-07)
(179, 6.189965252769726e-07)
(180, 6.188910144070785e-07)
(181, 6.198916501926453e-07)
(182, 6.258257429350864e-07)
(183, 6.256846436223046e-07)
(184, 6.250009629065576e-07)
(185, 6.318935570684639e-07)
(186, 6.317221108944185e-07)
(187, 6.310171123972551e-07)
(188, 6.297883141706598e-07)
(189, 6.285725190999016e-07)
(190, 6.273695218719934e-07)
(191, 6.261791214736968e-07)
(192, 6.244808901101351e-07)
(193, 6.227990506226534e-07)
(194, 6.216506176080901e-07)
(195, 6.215396122290538e-07)
(196, 6.234705714242799e-07)
(197, 6.228432456400189e-07)
(198, 6.227278987867664e-07)
(199, 6.226137111983706e-07)
(200, 6.225006654858589e-07)
(201, 6.213937121540752e-07)
(202, 6.198020891682936e-07)
(203, 6.182272941461338e-07)
(204, 6.171575674385417e-07)
(205, 6.165866535611268e-07)
(206, 6.155352768244095e-07)
(207, 6.149777161758303e-07)
(208, 6.149057298898697e-07)
(209, 6.157913775535291e-07)
(210, 6.161929507340704e-07)
(211, 6.156417395548798e-07)
(212, 6.174547861347783e-07)
(213, 6.197197493952764e-07)
(214, 6.266375655465037e-07)
(215, 6.26513691142548e-07)
(216, 6.305571231577131e-07)
(217, 6.304163279758621e-07)
(218, 6.325709539542505e-07)
(219, 6.315090000357258e-07)
(220, 6.354562091556463e-07)
(221, 6.371057630259527e-07)
(222, 6.36487662255227e-07)
(223, 6.363240609388181e-07)
(224, 6.357149686664343e-07)
(225, 6.382229427496592e-07)
(226, 6.446915686921736e-07)
(227, 6.436136456838263e-07)
(228, 6.438614882267358e-07)
(229, 6.580810717359902e-07)
(230, 6.569589933623438e-07)
(231, 6.567124374114074e-07)
(232, 6.607773810111243e-07)
(233, 6.618036173060216e-07)
(234, 6.606848114448735e-07)
(235, 6.723415819888419e-07)
(236, 6.817804128563e-07)
(237, 6.864986967939868e-07)
(238, 6.907576491602328e-07)
(239, 6.895411027026475e-07)
(240, 6.88333724004527e-07)
(241, 6.871373311488955e-07)
(242, 7.020661699747251e-07)
(243, 7.008231118505384e-07)
(244, 6.995902427273695e-07)
(245, 7.020404600367254e-07)
(246, 7.065037659149829e-07)
(247, 7.210529375414134e-07)
(248, 7.229842125408111e-07)
(249, 7.393579167055796e-07)
(250, 7.468005642294884e-07)
(251, 7.462157196257694e-07)
(252, 7.456355166458894e-07)
(253, 7.442693803974763e-07)
(254, 7.433072465845919e-07)
(255, 7.419609556011125e-07)
(256, 7.42577867640648e-07)
(257, 7.408553306810587e-07)
(258, 7.406974485678267e-07)
(259, 7.401542328154258e-07)
(260, 7.415378394608314e-07)
(261, 7.40995566392767e-07)
(262, 7.404574328137718e-07)
(263, 7.395427178294034e-07)
(264, 7.397717457603324e-07)
(265, 7.381126776618778e-07)
(266, 7.36466083759652e-07)
(267, 7.352059225687819e-07)
(268, 7.339551655659035e-07)
(269, 7.327137078715966e-07)
(270, 7.314814461602105e-07)
(271, 7.306277147078427e-07)
(272, 7.294121828368481e-07)
(273, 7.282055559612456e-07)
(274, 7.270077365810853e-07)
(275, 7.261826910755851e-07)
(276, 7.264501671644225e-07)
(277, 7.274368986326004e-07)
(278, 7.262590790180851e-07)
(279, 7.250897025549283e-07)
(280, 7.242862401264054e-07)
(281, 7.231322074063732e-07)
(282, 7.219863593155611e-07)
(283, 7.212023800337693e-07)
(284, 7.211273326210573e-07)
(285, 7.210528118568555e-07)
(286, 7.255247084202466e-07)
(287, 7.27874833688088e-07)
(288, 7.288197391769952e-07)
(289, 7.287196325183327e-07)
(290, 7.279313586909196e-07)
(291, 7.268044572720413e-07)
(292, 7.25685274356032e-07)
(293, 7.245737309138522e-07)
(294, 7.234697489916873e-07)
(295, 7.223732516927235e-07)
(296, 7.212841631592931e-07)
(297, 7.222226259583977e-07)
(298, 7.214773158799082e-07)
(299, 7.207362124553093e-07)
(300, 7.196671018997828e-07)
(301, 7.189377102740975e-07)
(302, 7.192061486228412e-07)
(303, 7.194728151012962e-07)
(304, 7.197377271950245e-07)
(305, 7.186894167642124e-07)
(306, 7.199351767114564e-07)
(307, 7.192191670888409e-07)
(308, 7.198057621233649e-07)
(309, 7.19094805684676e-07)
(310, 7.883885935429604e-07)
(311, 7.890690405556626e-07)
(312, 7.99680725695231e-07)
(313, 8.1565632773474e-07)
(314, 8.515936506401962e-07)
(315, 8.520648060809998e-07)
(316, 8.512671471019335e-07)
(317, 8.51105440302226e-07)
(318, 8.506299166371987e-07)
(319, 8.49844257239264e-07)
(320, 8.481256372760981e-07)
(321, 8.485987898530989e-07)
(322, 8.468947124592266e-07)
(323, 8.49535584957238e-07)
(324, 8.518518707542508e-07)
(325, 8.547685753840666e-07)
(326, 8.717786372165007e-07)
(327, 8.737001944025722e-07)
(328, 8.774386071486444e-07)
(329, 8.838902309672811e-07)
(330, 8.900000741987517e-07)
(331, 8.885197206386266e-07)
(332, 8.885539697864688e-07)
(333, 8.921916442769426e-07)
(334, 8.970051501950104e-07)
(335, 8.976114774817852e-07)
(336, 9.029761366989641e-07)
(337, 9.041546238724485e-07)
(338, 9.056216535659937e-07)
(339, 9.191741721819987e-07)
(340, 9.179416605654885e-07)
(341, 9.167163777561132e-07)
(342, 9.154975795519282e-07)
(343, 9.137027932238649e-07)
(344, 9.122094800046017e-07)
(345, 9.107248236735662e-07)
(346, 9.101154713358493e-07)
(347, 9.086454067089372e-07)
(348, 9.08045531732255e-07)
(349, 9.091683052330782e-07)
(350, 9.114281939608711e-07)
(351, 9.116805569823311e-07)
(352, 9.147717553952878e-07)
(353, 9.147302582648928e-07)
