(1, 1.800013706088066e-06)
(2, 2.100132405757904e-06)
(3, 2.400018274784088e-06)
(4, 1.2998934835195541e-06)
(5, 1.6998965293169022e-06)
(6, 1.700129359960556e-06)
(7, 1.500127837061882e-06)
(8, 1.200009137392044e-06)
(9, 1.500127837061882e-06)
(10, 1.200009137392044e-06)
(11, 2.600019797682762e-06)
(12, 1.600012183189392e-06)
(13, 1.8998980522155762e-06)
(14, 2.00001522898674e-06)
(15, 1.600012183189392e-06)
(16, 1.00000761449337e-06)
(17, 1.400010660290718e-06)
(18, 1.800013706088066e-06)
(19, 1.600012183189392e-06)
(20, 1.400010660290718e-06)
(21, 2.6999041438102722e-06)
(22, 1.100124791264534e-06)
(23, 1.500127837061882e-06)
(24, 1.4998950064182281e-06)
(25, 1.500127837061882e-06)
(26, 1.2998934835195541e-06)
(27, 1.400010660290718e-06)
(28, 1.4998950064182281e-06)
(29, 2.499902620911598e-06)
(30, 1.200009137392044e-06)
(31, 1.6998965293169022e-06)
(32, 1.600012183189392e-06)
(33, 1.8998980522155762e-06)
(34, 3.400025889277458e-06)
(35, 1.800013706088066e-06)
(36, 1.600012183189392e-06)
(37, 1.2998934835195541e-06)
(38, 1.700129359960556e-06)
(39, 1.400010660290718e-06)
(40, 1.2998934835195541e-06)
(41, 1.200009137392044e-06)
(42, 2.200016751885414e-06)
(43, 1.300126314163208e-06)
(44, 1.600012183189392e-06)
(45, 1.4998950064182281e-06)
(46, 1.300126314163208e-06)
(47, 1.6998965293169022e-06)
(48, 1.300126314163208e-06)
(49, 1.200009137392044e-06)
(50, 1.400010660290718e-06)
(51, 1.2998934835195541e-06)
(52, 1.2998934835195541e-06)
(53, 1.300126314163208e-06)
(54, 1.100124791264534e-06)
(55, 1.500127837061882e-06)
(56, 1.2998934835195541e-06)
(57, 1.300126314163208e-06)
(58, 1.300126314163208e-06)
(59, 1.300126314163208e-06)
(60, 1.00000761449337e-06)
(61, 1.0998919606208801e-06)
(62, 1.200009137392044e-06)
(63, 1.200009137392044e-06)
(64, 1.7997808754444122e-06)
(65, 4.899920895695686e-06)
(66, 1.200009137392044e-06)
(67, 1.300126314163208e-06)
(68, 1.100124791264534e-06)
(69, 1.0998919606208801e-06)
(70, 1.300126314163208e-06)
(71, 1.5997793525457382e-06)
